,cell_area_ratio,white_area_ratio,e2e_n,e2e_distance_mean,e2e_distance_std,e2e_distance_median,e2e_distance_mad,e2e_eu_distance_mean,e2e_eu_distance_std,e2e_eu_distance_median,e2e_eu_distance_mad,e2e_distance_ratio_mean,e2e_distance_ratio_std,e2e_distance_ratio_median,e2e_distance_ratio_mad,j2e_n,j2e_distance_mean,j2e_distance_std,j2e_distance_median,j2e_distance_mad,j2e_eu_distance_mean,j2e_eu_distance_std,j2e_eu_distance_median,j2e_eu_distance_mad,j2e_distance_ratio_mean,j2e_distance_ratio_std,j2e_distance_ratio_median,j2e_distance_ratio_mad,j2j_n,j2j_distance_mean,j2j_distance_std,j2j_distance_median,j2j_distance_mad,j2j_eu_distance_mean,j2j_eu_distance_std,j2j_eu_distance_median,j2j_eu_distance_mad,j2j_distance_ratio_mean,j2j_distance_ratio_std,j2j_distance_ratio_median,j2j_distance_ratio_mad,nodes_n,nodes_max,nodes_mean,nodes_std,nodes_median,nodes_mad,branch_thickness_medial_axis_mean,branch_thickness_medial_axis_std,branch_thickness_medial_axis_median,branch_thickness_medial_axis_mad,branch_thickness_voronoi_mean,branch_thickness_voronoi_std,branch_thickness_voronoi_median,branch_thickness_voronoi_mad,texture_std_filter_mean,texture_std_filter_std,texture_std_filter_median,texture_std_filter_mad,texture_entropy_filter_mean,texture_entropy_filter_std,texture_entropy_filter_median,texture_entropy_filter_mad
NegsiRNA_L2_CA,0.6274180942111545,0.24484422471788195,3,1.2761423749153968,0.23914631173810033,1.4142135623730951,0.0,1.2761423749153968,0.23914631173810033,1.4142135623730951,0.0,1.0,0.0,1.0,0.0,378,17.956999048019597,18.106149739269878,13.258097671909873,5.912633431030075,16.639803063904335,15.913195444939827,12.532164920962032,5.493846228577793,0.9413582335118243,0.03579156477523374,0.9420244430564759,0.017314526138691555,633,51.799999738844846,41.833791751707025,41.05620059188772,22.01612903346792,47.20420365244387,37.48443145767177,36.284370678786225,19.00360102000077,0.9246760856042331,0.04792395941919204,0.9292264202784509,0.018356776220949333,1683,5,3.134878193701723,0.34332844434304327,3.0,0.0,9.172859191894531,7.3112077713012695,7.211102485656738,3.2292041778564453,10.13984203338623,7.490530967712402,8.246211051940918,3.4156923294067383,1367.6654052734375,817.3102416992188,1165.1224365234375,420.61639404296875,3.751845359802246,0.5600413084030151,3.7731010913848877,0.38933825492858887
ACTR3_C3_NO,0.5906954871283637,0.34315914577907985,3,23.24264068711928,37.662677442629125,2.0,1.0,22.213203435596427,35.87980476107989,2.0,1.0,0.9845726163842438,0.026721012250345528,1.0,0.0,449,17.52462188702723,13.983608314733639,14.722027414743128,5.767880022382112,16.38562752993828,12.70472928416597,13.894693231590251,5.381263294610983,0.9413373204562894,0.04437595164014605,0.9454742529037116,0.018101764821627397,888,48.73830653998741,32.966048173840974,42.36722182046199,21.524090501199954,44.69390030621343,29.385922766087514,38.464208234739786,19.59366107166916,0.9309079462722739,0.03870008411006238,0.9313073327239658,0.018728040916498045,2295,5,3.1333333333333333,0.3424886493674407,3.0,0.0,10.035959243774414,6.481890678405762,8.5440034866333,3.444983959197998,10.838815689086914,5.957289218902588,9.219544410705566,2.945981025695801,1572.6136474609375,977.1865844726562,1317.698974609375,487.156982421875,3.8833768367767334,0.5414510369300842,3.893512010574341,0.3868286609649658
FMN1_D1_NO,0.6521619160970052,0.28208669026692706,3,22.77123616632825,24.091528208126622,11.0,4.171572875253809,21.666666666666668,22.94195574342635,11.0,5.0,0.9431506053454756,0.061018214553143754,0.950772159596069,0.04922784040393102,278,19.062834413060603,20.994817099455737,12.995277788726117,5.0324759181690055,17.669152758065835,18.84014572730763,12.478826360572612,5.019647879768284,0.9401523459373035,0.03642197992513056,0.9392752730455314,0.016316764408681628,687,59.06794575385768,40.55353532461903,51.61354014452203,27.11290923777692,53.98221196408218,36.13905831555271,48.43330178939097,24.7425863084267,0.9262015832238335,0.04402684433200115,0.9296496490042232,0.017877142920314393,1655,5,3.1293051359516615,0.34266478463097133,3.0,0.0,8.488393783569336,4.80425500869751,7.280109882354736,2.619385242462158,9.14298152923584,4.641951084136963,8.0,2.614835262298584,945.4601440429688,578.35595703125,794.1331176757812,280.1200256347656,3.368854522705078,0.5819725394248962,3.363612651824951,0.4076361656188965
P2RX4_E1_NS,0.6714988284640842,0.23203277587890625,0,,,,,,,,,,,,,242,20.72682064917042,22.446081804304214,13.83620934328351,6.308109047339748,19.069699868951865,20.248618365347735,13.152946437965904,5.902946437965904,0.9338123641517742,0.05254177775813272,0.9411702005167053,0.017026217035441382,524,63.56545523851707,47.046412266765856,53.668524125558555,30.46431893425502,57.84965959550412,42.41615045178642,48.701816621608586,27.148672787566888,0.9213931345831584,0.05106512980727696,0.9278412528524758,0.018944310592784674,1314,5,3.1331811263318112,0.3442209377002549,3.0,0.0,8.601834297180176,5.466902256011963,7.071067810058594,2.9788074493408203,9.162582397460938,5.405336856842041,7.8102498054504395,3.006404399871826,1688.8006591796875,1129.0726318359375,1410.79443359375,573.4747924804688,3.913118839263916,0.5926404595375061,3.960451602935791,0.4159853458404541
NegsiRNA_B2_CA,0.5412637922498915,0.3612564934624566,1,1.0,,1.0,0.0,1.0,,1.0,0.0,1.0,,1.0,0.0,343,19.91152410743076,12.85777047400567,17.370899457402672,6.715517886969337,18.667879696419018,11.723912675869693,16.554833131143305,6.135500139055953,0.9459790415028224,0.03614411332312208,0.9483255384542814,0.02115653007470708,700,56.32875714171058,38.78170933644648,48.65454947493789,24.675453314213854,51.81805616798906,34.912621154047585,45.422562803244645,22.609291990285634,0.93229561380831,0.03722630652140116,0.9316340048829481,0.019154386589525285,1772,6,3.1230248306997743,0.345219355550412,3.0,0.0,11.753938674926758,7.006974697113037,10.816654205322266,4.480403900146484,12.94385051727295,6.608290672302246,12.0,4.031219482421875,1840.1453857421875,1234.6024169921875,1508.2703857421875,614.9605712890625,3.9890992641448975,0.5787805914878845,4.017999172210693,0.41698384284973145
ACTN4_L1_NS,0.6359564463297526,0.2760518391927083,1,2.4142135623730954,,2.4142135623730954,0.0,2.23606797749979,,2.23606797749979,0.0,0.9262096826685896,,0.9262096826685896,0.0,320,17.88546878885944,17.04444883631765,12.928090415820648,5.3496632910744575,16.52259654092424,15.3488313780055,12.083045973594572,5.020524390375458,0.938388246041591,0.039136489852194464,0.9399537608406537,0.015889363163095083,808,55.42006726127073,35.596526298669005,49.04834273605116,24.496251065888398,51.07536510124039,32.40287222762262,45.567402842201744,22.42457939269552,0.9301849702292271,0.033038867944444834,0.9302613926887726,0.017020804283745194,1986,5,3.1319234642497484,0.3428422550770943,3.0,0.0,7.785825252532959,4.934619903564453,6.7082037925720215,2.4655632972717285,8.24319076538086,4.761749267578125,7.0,2.0,981.5653686523438,693.5845947265625,784.4927368164062,295.2076416015625,3.3814733028411865,0.6061691641807556,3.3675341606140137,0.43602681159973145
NegsiRNA_F1_CA,0.5862238142225478,0.32366349962022567,7,7.557070705230238,9.500808804109235,2.0,1.0,7.054435495269083,8.875477253849633,2.0,1.0,0.966363553265901,0.04600043702974037,1.0,0.0,222,20.48755133925439,20.600712951564997,14.965097000812367,6.119225995824024,18.84803983734199,17.62401920015788,14.043081453484497,5.583931215296435,0.9400524547996757,0.055637417953760954,0.9456484624607029,0.017574858145518513,783,58.91860098634423,34.93498868080337,54.56237154340575,25.590121211301465,54.682613574143495,31.833605498465836,50.789393577793376,23.16895026330465,0.9357224900237893,0.03041103307464299,0.9338716772192645,0.014923467742178675,1790,5,3.1212290502793296,0.33148834512688974,3.0,0.0,9.236953735351562,5.064116954803467,8.062257766723633,2.96323823928833,9.80673599243164,4.857629299163818,8.9442720413208,2.944272041320801,1988.98974609375,1392.8729248046875,1596.071533203125,675.6666259765625,4.053028106689453,0.5680529475212097,4.076259136199951,0.4169275760650635
KEAP1_E1_NO,0.6618826124403212,0.2565201653374566,0,,,,,,,,,,,,,291,19.44418784436722,18.559818356404488,14.619656120049498,6.0185201499160605,18.049935906511703,16.70542772643927,13.601470508735444,5.650230214151004,0.9394305932285197,0.04783036378697183,0.9435170477927124,0.016545458451674544,606,60.18329370651983,46.82130126666993,49.3097812509118,25.108673600654868,54.59712278807528,41.08185424562923,44.90589049439561,22.560641411617254,0.9237655515922129,0.047840587593171426,0.9285462300939658,0.01936702732621748,1475,4,3.114576271186441,0.3185098888063789,3.0,0.0,8.758469581604004,5.568832874298096,7.211102485656738,3.0879969596862793,9.163915634155273,5.38422155380249,7.8102498054504395,2.9600796699523926,2195.997314453125,1285.6453857421875,1913.1107177734375,707.9337158203125,4.190786838531494,0.5198638439178467,4.245452880859375,0.353452205657959
NegsiRNA_A1_NO,0.6330114594557537,0.29864405235438213,3,2.1380711874576983,0.8018587132686416,2.0,0.5857864376269049,2.1380711874576983,0.8018587132686416,2.0,0.5857864376269049,1.0,0.0,1.0,0.0,290,20.610991624423264,13.875783555325821,17.48528137423857,6.055718279358944,19.289590599296115,12.435801119035094,16.61154523217723,5.742618965311142,0.9434880479187553,0.032722793490280025,0.9469736982725626,0.017093310003618967,516,60.20538311148011,45.327936311901865,49.25992413687888,27.503394562245404,55.39947027435471,41.212354003420636,45.08419754467141,24.70883179055751,0.9310386057793619,0.03354710313388093,0.9285980126616133,0.015868084383114933,1275,4,3.099607843137255,0.29947641096219735,3.0,0.0,11.065185546875,6.585694313049316,10.0,4.0,12.299971580505371,6.298657417297363,11.0,3.9289321899414062,2284.119384765625,1411.48486328125,1963.717041015625,801.10693359375,4.1648383140563965,0.5643054246902466,4.224118709564209,0.3981587886810303
PARD3_F1_NO,0.5487914615207248,0.38868416680230033,0,,,,,,,,,,,,,165,25.16776058578251,20.462873432577908,18.441967269268233,6.012404174388605,23.27401633982398,18.31281458191976,17.691806012954128,6.058193987045872,0.9388324982042707,0.037974772530183235,0.9417839645316541,0.020100432730178364,731,63.01345014623244,37.948033446484594,58.24707311801895,27.019299650877674,58.31216727062853,34.183875962250326,54.03908050866725,25.634951577633565,0.9353893115655644,0.03471889291815787,0.9341764203226387,0.015272839070298194,1654,6,3.1311970979443773,0.3481947134753523,3.0,0.0,11.191030502319336,5.380471229553223,10.440306663513184,3.4403066635131836,11.967914581298828,5.005553245544434,11.045360565185547,3.0967750549316406,1655.0162353515625,1071.7825927734375,1348.5263671875,523.904541015625,3.9271762371063232,0.5470858216285706,3.9283998012542725,0.4061253070831299
CLIP1_C2_CA,0.656465106540256,0.2705497741699219,0,,,,,,,,,,,,,231,20.653403846469036,19.73444840463426,15.313708498984766,6.522479503681442,19.17451467902152,17.54974380272262,14.422205101855955,5.904250209068866,0.9408668897423685,0.039717766460769834,0.9435360306875303,0.01687613568047608,596,65.95251174020189,43.851420492318034,56.574817349545434,30.012298741604155,60.78819060694706,39.71767822630505,51.797984498158264,27.183708406360715,0.9313358354372341,0.031193123549268377,0.9310937260649379,0.015077947108591394,1473,5,3.144602851323829,0.3668174651346131,3.0,0.0,8.756999015808105,5.745849132537842,7.071067810058594,3.0710678100585938,9.24930191040039,5.690653324127197,7.6157732009887695,3.143637180328369,1191.8372802734375,864.7313232421875,973.5740966796875,371.369873046875,3.599855661392212,0.5951708555221558,3.6118738651275635,0.4315354824066162
MYO7A_D3_NS,0.6766969892713759,0.2522926330566406,0,,,,,,,,,,,,,290,18.848652825069504,20.559099056319663,12.956685895029555,5.544052463999604,17.558677728429206,18.676604706162422,12.344277868834286,5.321883660391883,0.9424167637176958,0.04086573631756785,0.9459679499929428,0.018638566325803407,612,60.56171076835364,43.766599546708015,48.95633287061257,27.75222803000841,55.40664988589617,39.07899903966786,45.751466182335214,25.441398952060155,0.9262667843907461,0.04164735202655267,0.9287590512493575,0.01579264889080212,1567,5,3.12635609444799,0.33606975498626346,3.0,0.0,8.41081428527832,5.32184362411499,7.071067810058594,2.9289321899414062,8.874744415283203,5.130873680114746,7.8102498054504395,2.8102498054504395,1867.9906005859375,1277.31201171875,1518.050048828125,565.2640380859375,4.018631458282471,0.5431627035140991,4.03340482711792,0.37682437896728516
PALLD_F2_CA,0.5325828128390842,0.3529307047526042,1,13.0,,13.0,0.0,13.0,,13.0,0.0,1.0,,1.0,0.0,272,22.447001673747017,21.060659706644394,17.670731102939897,7.149915822768593,20.770720441541837,18.33701700959697,16.996731711975904,6.82050669699341,0.941256022278878,0.050811735326139015,0.9423412933845579,0.02037466443297936,726,58.29609713484571,38.6237426453359,51.02813702200757,25.60748021617578,53.77961872339225,34.95625345768791,47.76247542758695,23.020334264183223,0.9332897769723282,0.033351819709101116,0.9315292614195966,0.015803982291341556,1770,5,3.124858757062147,0.3339594808546276,3.0,0.0,10.779967308044434,6.28133487701416,9.848857879638672,3.848857879638672,11.602166175842285,6.057167053222656,10.29563045501709,3.632758140563965,1912.398681640625,1287.0352783203125,1556.4471435546875,613.931640625,4.046652317047119,0.5581392049789429,4.073367118835449,0.3973045349121094
EZR_C3_NO,0.6488742828369141,0.2903149922688802,1,2.0,,2.0,0.0,2.0,,2.0,0.0,1.0,,1.0,0.0,312,17.844660203121684,17.233678486029095,13.803090415820622,5.0324759181689025,16.48387464519425,14.995345092194626,13.186529365961482,4.645969921922286,0.9376669345901478,0.06245756676685923,0.9439018346745294,0.017692152005939765,702,57.420888257424636,40.41857156737555,49.11045668826259,26.36396103067887,52.67179493650634,36.37633978985582,45.2667105397698,23.7263644729612,0.9289739676473397,0.03888191340145973,0.9305355061707619,0.016729510769451283,1747,5,3.1270749856897537,0.3448777631828319,3.0,0.0,8.982927322387695,5.137285232543945,8.0,2.9009804725646973,9.53026008605957,4.744985580444336,8.246211051940918,2.5893568992614746,1397.88232421875,862.4981689453125,1165.8939208984375,434.29486083984375,3.7639238834381104,0.5562282204627991,3.769355058670044,0.39934277534484863
NegsiRNA_D1_CA,0.6440497504340278,0.2637765672471788,4,8.078427124746192,12.00435326400442,2.4142135623730954,0.5000000000000001,7.6004127154088,11.283245783340432,2.23606797749979,0.41092720756334733,0.9481863263080815,0.035177588449312874,0.9332678112818683,0.0070581286132787024,289,17.331516750924198,15.061933133499243,13.785113019775686,5.128258770283306,16.180226680827204,13.585046930162866,13.038404810405297,4.758576578155836,0.9403246686918145,0.05127805980368164,0.9420694358779057,0.01699559367889447,717,57.95974818582037,41.44388879989161,47.738623986321656,28.274757683860656,53.32392960819737,37.57166038174671,44.211062592472935,25.851657324914036,0.9299065668358065,0.04124197767784861,0.9306265852184218,0.016761879162933258,1727,5,3.1192819918934567,0.331188931983212,3.0,0.0,8.084303855895996,4.591979503631592,7.071067810058594,2.777790069580078,8.48304271697998,4.247341156005859,7.6157732009887695,2.6157732009887695,1152.31689453125,786.44140625,947.32177734375,366.02783203125,3.5541226863861084,0.6120852828025818,3.5710575580596924,0.43357348442077637
DNMBP_A3_NO,0.6036597357855903,0.2262115478515625,0,,,,,,,,,,,,,411,18.113457585633263,16.7302567616748,13.015349532506532,5.487249236562734,16.681656809068862,14.778311024727484,12.206555615733702,5.101318314937274,0.9381384460555464,0.041687670935080266,0.9433298787849373,0.01864602047158237,702,51.829044916966765,42.18043436856027,38.47566226660814,21.935289459048978,46.86459581560901,37.47147235500931,35.05998898727325,19.230581160990848,0.92237359978644,0.055726354912831184,0.9283036622066065,0.019535842812230753,1867,5,3.13551151580075,0.35000618749019213,3.0,0.0,7.3698225021362305,4.892747402191162,6.0,2.394448757171631,7.90295934677124,4.893512725830078,6.4031243324279785,2.4031243324279785,1228.0487060546875,686.3192138671875,1079.459228515625,361.706298828125,3.64281964302063,0.560697078704834,3.6740243434906006,0.36649298667907715
NegsiRNA_H2_CA,0.6890169779459635,0.2490386962890625,3,10.299831645537223,14.899824219878937,2.4142135623730954,1.4142135623730954,9.00193220850307,12.804211212342308,2.23606797749979,1.2360679774997898,0.9303421070769806,0.06768635756940795,0.9262096826685896,0.06139304410623769,291,15.988833408547698,13.584350613790546,12.242640687119286,4.619656120049514,14.92964684432137,12.360532406085316,11.55692433132622,4.254463969515674,0.939352873156533,0.056351744537006705,0.943008902823905,0.015455381570998239,832,55.00871045271346,33.95430896372623,49.76787484554244,23.866798914805354,50.94243663695309,31.187112791798363,46.307030119516284,21.582752979740206,0.9324435618436758,0.033375689131930175,0.9315977712252212,0.01514842948847861,2034,5,3.140117994100295,0.35133288251596845,3.0,0.0,6.836952209472656,3.580643653869629,6.0,1.8102498054504395,7.179863929748535,3.303954839706421,6.324555397033691,1.485694408416748,819.1942138671875,491.93817138671875,687.0684814453125,234.30516052246094,3.228909492492676,0.567115068435669,3.217078447341919,0.39928340911865234
NegsiRNA_I3_NO,0.6007798512776693,0.2872467041015625,2,2.5,2.1213203435596424,2.5,1.5,2.5,2.1213203435596424,2.5,1.5,1.0,0.0,1.0,0.0,386,17.770800016779535,17.431352993628316,14.135197197007194,5.560335057848462,16.47864140646642,15.08615235884744,13.401899141840461,5.144520224020886,0.9426136938283325,0.03371049942796608,0.9417839645316541,0.015562401515309465,703,52.2909491072775,37.953111261790525,42.32985175771999,23.447504423135157,47.95307726302831,34.08277688108921,39.395431207184416,21.47019948863602,0.9291598724327962,0.037500484384742676,0.9294895976288108,0.017443164440212766,1813,5,3.1285162713734143,0.3395721885645961,3.0,0.0,9.573629379272461,6.03917932510376,8.0,3.0,10.480124473571777,5.89132022857666,8.9442720413208,3.055727958679199,1523.283935546875,969.6887817382812,1261.7584228515625,498.391845703125,3.831052780151367,0.5849081873893738,3.850987672805786,0.4186389446258545
NegsiRNA_I2_CA,0.6171656714545356,0.31386227077907985,0,,,,,,,,,,,,,507,15.958883153775949,13.166742817186995,12.542472332656482,5.615227728149113,14.87647220917496,11.876918676773581,11.918997441060213,5.214465593468329,0.9362989477530508,0.056941315196367914,0.9417839645316541,0.01717557562013039,1109,42.57209439099861,32.39939053593454,34.92724864350681,19.113688738738404,39.08020939690979,29.337300641270282,32.540572964975574,17.469426035224267,0.9306307441053657,0.04930449386560446,0.9309290924289789,0.017516598449566656,3025,6,3.1616528925619836,0.38567392365078956,3.0,0.0,8.714588165283203,6.665367126464844,6.7082037925720215,3.1026525497436523,9.414579391479492,6.684823036193848,7.211102485656738,2.9684619903564453,866.8945922851562,669.283203125,652.2453002929688,238.13084411621094,3.223618507385254,0.6415805220603943,3.1663167476654053,0.4474470615386963
